STATE/REGION,EXPORT_VAL,EXP_NAICS,EXP_NAICS_DESC,YEAR,EXP_LEVEL,GDP_CODE
MT,100563,3379,"FURNITURE RELATED PRODUCTS, NESOI",2010,4,337
MT,20108482,339,MISCELLANEOUS MANUFACTURED COMMODITIES,2010,3,339
MT,6846706,3391,MEDICAL EQUIPMENT AND SUPPLIES,2010,4,339
MT,13261776,3399,MISCELLANEOUS MANUFACTURED COMMODITIES,2010,4,339
MT,7789,51,PUBLISHERS' COMMODITIES,2010,2,51
MT,7789,511,"NEWSPAPERS, BOOKS & OTHER PUBLISHED MATTER, NESOI",2010,3,511
MT,7789,5112,"SOFTWARE, NESOI",2010,4,511
MT,5991705,91,WASTE AND SCRAP,2010,2,NA
MT,7396772,92,USED OR SECOND-HAND MERCHANDISE,2010,2,92
MT,4147193,98,GOODS RETURNED TO CANADA (EXPORTS ONLY); U.S. GOODS RETURNED AND REIMPORTED ITEMS (IMPORTS ONLY),2010,2,NA
MT,1849510,99,OTHER SPECIAL CLASSIFICATION PROVISIONS,2010,2,NA
NC,1029879154,11,AGRICULTURE AND LIVESTOCK PRODUCTS,2010,2,11
NC,873575310,111,AGRICULTURAL PRODUCTS,2010,3,111-112
NC,80647912,1111,OILSEEDS AND GRAINS,2010,4,111-112
NC,48453985,1112,VEGETABLES AND MELONS,2010,4,111-112
NC,8044621,1113,FRUITS AND TREE NUTS,2010,4,111-112
NC,3726112,1114,"MUSHROOMS, NURSERY AND RELATED PRODUCTS",2010,4,111-112
NC,732702680,1119,OTHER AGRICULTURAL PRODUCTS,2010,4,111-112
NC,10202195,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2010,3,111-112
NC,5024274,1121,CATTLE,2010,4,111-112
NC,131600,1122,SWINE,2010,4,111-112
NC,3502028,1123,POULTRY AND EGGS,2010,4,111-112
NC,1122274,1125,FARMED FISH AND RELATED PRODUCTS,2010,4,111-112
NC,422019,1129,OTHER ANIMALS,2010,4,111-112
NC,142548384,113,"FORESTRY PRODUCTS, NESOI",2010,3,113-115
NC,12989537,1132,FORESTRY PRODUCTS,2010,4,113-115
NC,129558847,1133,TIMBER AND LOGS,2010,4,113-115
NC,3553265,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2010,3,113-115
NC,3553265,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2010,4,113-115
NC,237768382,21,"OIL, GAS, MINERALS AND ORES",2010,2,21
NC,31113,211,OIL AND GAS,2010,3,211
NC,31113,2111,OIL AND GAS,2010,4,211
NC,237737269,212,MINERALS AND ORES,2010,3,212
NC,73946848,2121,COAL AND PETROLEUM GASES,2010,4,212
NC,247514,2122,METAL ORES,2010,4,212
NC,163542907,2123,NONMETALLIC MINERALS,2010,4,212
NC,3267258276,31,"MANUFACTURING, PART1",2010,2,31-33
NC,23004983492,31-33,MANUFACTURED GOODS,2010,2,31-33
NC,813414824,311,FOOD AND KINDRED PRODUCTS,2010,3,311-312
NC,14108293,3111,ANIMAL FOODS,2010,4,311-312
NC,23768793,3112,GRAIN AND OILSEED MILLING PRODUCTS,2010,4,311-312
NC,4047342,3113,SUGAR AND CONFECTIONERY PRODUCTS,2010,4,311-312
NC,22508420,3114,FRUIT AND VEGETABLE PRESERVES AND SPECIALTY FOODS,2010,4,311-312
NC,23509421,3115,DAIRY PRODUCTS,2010,4,311-312
NC,633217895,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2010,4,311-312
NC,2095245,3117,"SEAFOOD PRODUCTS PREPARED, CANNED AND PACKAGED",2010,4,311-312
NC,18867848,3118,BAKERY AND TORTILLA PRODUCTS,2010,4,311-312
NC,71291567,3119,"FOODS, NESOI",2010,4,311-312
NC,381365886,312,BEVERAGES AND TOBACCO PRODUCTS,2010,3,311-312
NC,16464398,3121,BEVERAGES,2010,4,311-312
NC,364901488,3122,TOBACCO PRODUCTS,2010,4,311-312
NC,1502642591,313,TEXTILES AND FABRICS,2010,3,313-314
NC,815084656,3131,"FIBERS, YARNS, AND THREADS",2010,4,313-314
NC,579382507,3132,FABRICS,2010,4,313-314
NC,108175428,3133,FINISHED AND COATED TEXTILE FABRICS,2010,4,313-314
NC,121071185,314,TEXTILE MILL PRODUCTS,2010,3,313-314
NC,29890435,3141,TEXTILE FURNISHINGS,2010,4,313-314
NC,91180750,3149,OTHER TEXTILE PRODUCTS,2010,4,313-314
NC,414594003,315,APPAREL AND ACCESSORIES,2010,3,315-316
NC,161401627,3151,KNIT APPAREL,2010,4,315-316
NC,181587027,3152,APPAREL,2010,4,315-316
NC,71605349,3159,APPAREL ACCESSORIES,2010,4,315-316
NC,34169787,316,LEATHER AND ALLIED PRODUCTS,2010,3,315-316
NC,11571836,3161,LEATHER AND HIDE TANNING,2010,4,315-316
NC,3346290,3162,FOOTWEAR,2010,4,315-316
NC,19251661,3169,OTHER LEATHER PRODUCTS,2010,4,315-316
NC,7706692072,32,"MANUFACTURING, PART 2",2010,2,31-33
NC,238454253,321,WOOD PRODUCTS,2010,3,321
NC,161189135,3211,SAWMILL AND WOOD PRODUCTS,2010,4,321
NC,56159524,3212,"VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",2010,4,321
NC,21105594,3219,OTHER WOOD PRODUCTS,2010,4,321
NC,1066450520,322,PAPER,2010,3,322
NC,812793797,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2010,4,322
NC,253656723,3222,CONVERTED PAPER PRODUCTS,2010,4,322
NC,84107256,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2010,3,323
NC,84107256,3231,"PRINTED MATTER AND RELATED PRODUCT, NESOI",2010,4,323
NC,12694729,324,PETROLEUM AND COAL PRODUCTS,2010,3,324
NC,12694729,3241,PETROLEUM AND COAL PRODUCTS,2010,4,324
NC,4861548469,325,CHEMICALS,2010,3,325
NC,1291968028,3251,BASIC CHEMICALS,2010,4,325
NC,874471334,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2010,4,325
NC,352595279,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2010,4,325
NC,1584363015,3254,PHARMACEUTICALS AND MEDICINES,2010,4,325
NC,76741774,3255,"PAINTS, COATINGS, AND ADHESIVES",2010,4,325
NC,514359439,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2010,4,325
NC,167049600,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2010,4,325
NC,960996525,326,PLASTICS AND RUBBER PRODUCTS,2010,3,326
NC,603978990,3261,PLASTICS PRODUCTS,2010,4,326
NC,357017535,3262,RUBBER PRODUCTS,2010,4,326
NC,482440320,327,NONMETALLIC MINERAL PRODUCTS,2010,3,327
NC,47608433,3271,CLAY AND REFRACTORY PRODUCTS,2010,4,327
NC,369380124,3272,GLASS AND GLASS PRODUCTS,2010,4,327
NC,5257499,3273,CEMENT AND CONCRETE PRODUCTS,2010,4,327
NC,455659,3274,LIME AND GYPSUM PRODUCTS,2010,4,327
NC,24917912305,-,TOTAL FOR ALL NORTH AMERICAN INDUSTRY CLASSIFICATION SYSTEM (NAICS) CODES,2010,1,..0
NC,59738605,3279,OTHER NONMETALLIC MINERAL PRODUCTS,2010,4,327
NC,12031033144,33,"MANUFACTURING, PART 3",2010,2,31-33
NC,812728940,331,PRIMARY METAL MANUFACTURING,2010,3,331
NC,126298219,3311,IRON AND STEEL AND FERROALLOY,2010,4,331
NC,15732594,3312,STEEL PRODUCTS FROM PURCHASED STEEL,2010,4,331
NC,30282049,3313,ALUMINA AND ALUMINUM AND PROCESSING,2010,4,331
NC,632343803,3314,NONFERROUS METAL (EXCEPT ALUMINUM) AND PROCESSING,2010,4,331
NC,8072275,3315,FOUNDRIES,2010,4,331
NC,752010806,332,"FABRICATED METAL PRODUCTS, NESOI",2010,3,332
NC,556926,3321,"CROWNS, CLOSURES, SEALS AND OTHER PACKING ACCESSORIES",2010,4,332
NC,69772838,3322,CUTLERY AND HANDTOOLS,2010,4,332
NC,28048769,3323,ARCHITECTURAL AND STRUCTURAL METALS,2010,4,332
NC,96775311,3324,"BOILERS, TANKS, AND SHIPPING CONTAINERS",2010,4,332
NC,60425623,3325,HARDWARE,2010,4,332
NC,29208987,3326,SPRINGS AND WIRE PRODUCTS,2010,4,332
NC,29176049,3327,"BOLTS, NUTS, SCREWS, RIVETS, WASHERS AND OTHER TURNED PRODUCTS",2010,4,332
NC,438046303,3329,OTHER FABRICATED METAL PRODUCTS,2010,4,332
NC,3090742092,333,"MACHINERY, EXCEPT ELECTRICAL",2010,3,333
NC,783963286,3331,AGRICULTURE AND CONSTRUCTION  MACHINERY,2010,4,333
NC,215821936,3332,INDUSTRIAL MACHINERY,2010,4,333
NC,139686199,3333,COMMERCIAL AND SERVICE INDUSTRY MACHINERY,2010,4,333
NC,171967228,3334,"VENTILATION, HEATING, AIR-CONDITIONING, AND COMMERCIAL REFRIGERATION EQUIPMENT",2010,4,333
NC,116870050,3335,METALWORKING MACHINERY,2010,4,333
NC,568614022,3336,"ENGINES, TURBINES, AND POWER TRANSMISSION EQUIPMENT",2010,4,333
NC,1093819371,3339,OTHER GENERAL PURPOSE MACHINERY,2010,4,333
NC,2675081467,334,COMPUTER AND ELECTRONIC PRODUCTS,2010,3,334
NC,507472704,3341,COMPUTER EQUIPMENT,2010,4,334
NC,461133663,3342,COMMUNICATIONS EQUIPMENT,2010,4,334
NC,18868388,3343,AUDIO AND VIDEO EQUIPMENT,2010,4,334
NC,1202861480,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2010,4,334
NC,474822614,3345,"NAVIGATIONAL, MEASURING, ELECTROMEDICAL, AND CONTROL INSTRUMENTS",2010,4,334
NC,9922618,3346,MAGNETIC AND OPTICAL MEDIA,2010,4,334
NC,1112875116,335,"ELECTRICAL EQUIPMENT, APPLIANCES, AND COMPONENT",2010,3,335
NC,41737484,3351,ELECTRIC LIGHTING EQUIPMENT,2010,4,335
NC,156110124,3352,"HOUSEHOLD APPLIANCES AND MISCELLANEOUS MACHINES, NESOI",2010,4,335
NC,339433682,3353,ELECTRICAL EQUIPMENT,2010,4,335
NC,575593826,3359,"ELECTRICAL EQUIPMENT AND COMPONENTS, NESOI",2010,4,335
NC,2635706727,336,TRANSPORTATION EQUIPMENT,2010,3,NA
NC,362746439,3361,MOTOR VEHICLES,2010,4,3361-3363
NC,20915676,3362,MOTOR VEHICLE BODIES AND TRAILERS,2010,4,3361-3363
NC,693811747,3363,MOTOR VEHICLE PARTS,2010,4,3361-3363
NC,1463107283,3364,AEROSPACE PRODUCTS AND PARTS,2010,4,NA
NC,40271179,3365,RAILROAD ROLLING STOCK,2010,4,NA
NC,26792285,3366,SHIPS AND BOATS,2010,4,NA
NC,28062118,3369,"TRANSPORTATION EQUIPMENT, NESOI",2010,4,"3364-3466,3369"
NC,255187396,337,FURNITURE AND FIXTURES,2010,3,337
NC,195464674,3371,HOUSEHOLD AND INSTITUTIONAL FURNITURE AND KITCHEN CABINETS,2010,4,337
NC,52036865,3372,OFFICE FURNITURE (INCLUDING FIXTURES),2010,4,337
NC,7685857,3379,"FURNITURE RELATED PRODUCTS, NESOI",2010,4,337
NC,696700600,339,MISCELLANEOUS MANUFACTURED COMMODITIES,2010,3,339
NC,488370255,3391,MEDICAL EQUIPMENT AND SUPPLIES,2010,4,339
NC,208330345,3399,MISCELLANEOUS MANUFACTURED COMMODITIES,2010,4,339
NC,23490696,51,PUBLISHERS' COMMODITIES,2010,2,51
NC,23490696,511,"NEWSPAPERS, BOOKS & OTHER PUBLISHED MATTER, NESOI",2010,3,511
NC,23490696,5112,"SOFTWARE, NESOI",2010,4,511
NC,293789726,91,WASTE AND SCRAP,2010,2,NA
NC,33898919,92,USED OR SECOND-HAND MERCHANDISE,2010,2,92
NC,3873033,98,GOODS RETURNED TO CANADA (EXPORTS ONLY); U.S. GOODS RETURNED AND REIMPORTED ITEMS (IMPORTS ONLY),2010,2,NA
NC,290228903,99,OTHER SPECIAL CLASSIFICATION PROVISIONS,2010,2,NA
ND,562466932,11,AGRICULTURE AND LIVESTOCK PRODUCTS,2010,2,11
ND,551321507,111,AGRICULTURAL PRODUCTS,2010,3,111-112
ND,545047307,1111,OILSEEDS AND GRAINS,2010,4,111-112
ND,2047326,1112,VEGETABLES AND MELONS,2010,4,111-112
ND,3674035,1113,FRUITS AND TREE NUTS,2010,4,111-112
ND,58369,1114,"MUSHROOMS, NURSERY AND RELATED PRODUCTS",2010,4,111-112
ND,494470,1119,OTHER AGRICULTURAL PRODUCTS,2010,4,111-112
ND,10725567,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2010,3,111-112
ND,8640887,1121,CATTLE,2010,4,111-112
ND,13054,1122,SWINE,2010,4,111-112
ND,9707,1123,POULTRY AND EGGS,2010,4,111-112
ND,1244758,1125,FARMED FISH AND RELATED PRODUCTS,2010,4,111-112
ND,817161,1129,OTHER ANIMALS,2010,4,111-112
ND,6000,113,"FORESTRY PRODUCTS, NESOI",2010,3,113-115
ND,6000,1132,FORESTRY PRODUCTS,2010,4,113-115
ND,413858,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2010,3,113-115
ND,413858,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2010,4,113-115
ND,245073690,21,"OIL, GAS, MINERALS AND ORES",2010,2,21
ND,241849186,211,OIL AND GAS,2010,3,211
ND,241849186,2111,OIL AND GAS,2010,4,211
ND,3224504,212,MINERALS AND ORES,2010,3,212
ND,1016901,2121,COAL AND PETROLEUM GASES,2010,4,212
ND,2207603,2123,NONMETALLIC MINERALS,2010,4,212
ND,411564953,31,"MANUFACTURING, PART1",2010,2,31-33
ND,1697027854,31-33,MANUFACTURED GOODS,2010,2,31-33
ND,358126450,311,FOOD AND KINDRED PRODUCTS,2010,3,311-312
ND,2600145,3111,ANIMAL FOODS,2010,4,311-312
ND,332347893,3112,GRAIN AND OILSEED MILLING PRODUCTS,2010,4,311-312
ND,5005537,3113,SUGAR AND CONFECTIONERY PRODUCTS,2010,4,311-312
ND,6770944,3114,FRUIT AND VEGETABLE PRESERVES AND SPECIALTY FOODS,2010,4,311-312
ND,421452,3115,DAIRY PRODUCTS,2010,4,311-312
ND,2337077,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2010,4,311-312
ND,6377731,3118,BAKERY AND TORTILLA PRODUCTS,2010,4,311-312
ND,2265671,3119,"FOODS, NESOI",2010,4,311-312
ND,50473646,312,BEVERAGES AND TOBACCO PRODUCTS,2010,3,311-312
ND,50473646,3121,BEVERAGES,2010,4,311-312
ND,1088998,313,TEXTILES AND FABRICS,2010,3,313-314
ND,240975,3131,"FIBERS, YARNS, AND THREADS",2010,4,313-314
ND,763492,3132,FABRICS,2010,4,313-314
ND,84531,3133,FINISHED AND COATED TEXTILE FABRICS,2010,4,313-314
ND,392339,314,TEXTILE MILL PRODUCTS,2010,3,313-314
ND,18349,3141,TEXTILE FURNISHINGS,2010,4,313-314
ND,373990,3149,OTHER TEXTILE PRODUCTS,2010,4,313-314
ND,653733,315,APPAREL AND ACCESSORIES,2010,3,315-316
ND,90918,3151,KNIT APPAREL,2010,4,315-316
ND,512876,3152,APPAREL,2010,4,315-316
ND,49939,3159,APPAREL ACCESSORIES,2010,4,315-316
ND,829787,316,LEATHER AND ALLIED PRODUCTS,2010,3,315-316
ND,539664,3161,LEATHER AND HIDE TANNING,2010,4,315-316
ND,70341,3162,FOOTWEAR,2010,4,315-316
ND,219782,3169,OTHER LEATHER PRODUCTS,2010,4,315-316
ND,193623412,32,"MANUFACTURING, PART 2",2010,2,31-33
ND,4646967,321,WOOD PRODUCTS,2010,3,321
ND,943696,3211,SAWMILL AND WOOD PRODUCTS,2010,4,321
ND,2522379,3212,"VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",2010,4,321
ND,1180892,3219,OTHER WOOD PRODUCTS,2010,4,321
ND,9566793,322,PAPER,2010,3,322
ND,4029766,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2010,4,322
ND,5537027,3222,CONVERTED PAPER PRODUCTS,2010,4,322
ND,688302,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2010,3,323
ND,688302,3231,"PRINTED MATTER AND RELATED PRODUCT, NESOI",2010,4,323
ND,36663413,324,PETROLEUM AND COAL PRODUCTS,2010,3,324
ND,36663413,3241,PETROLEUM AND COAL PRODUCTS,2010,4,324
ND,102831837,325,CHEMICALS,2010,3,325
ND,82574229,3251,BASIC CHEMICALS,2010,4,325
ND,1840209,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2010,4,325
ND,13239362,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2010,4,325
ND,1801180,3254,PHARMACEUTICALS AND MEDICINES,2010,4,325
ND,292600,3255,"PAINTS, COATINGS, AND ADHESIVES",2010,4,325
ND,963154,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2010,4,325
ND,2121103,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2010,4,325
ND,32849553,326,PLASTICS AND RUBBER PRODUCTS,2010,3,326
ND,15827838,3261,PLASTICS PRODUCTS,2010,4,326
ND,17021715,3262,RUBBER PRODUCTS,2010,4,326
ND,6376547,327,NONMETALLIC MINERAL PRODUCTS,2010,3,327
ND,1023921,3271,CLAY AND REFRACTORY PRODUCTS,2010,4,327
ND,3335650,3272,GLASS AND GLASS PRODUCTS,2010,4,327
ND,846327,3273,CEMENT AND CONCRETE PRODUCTS,2010,4,327
ND,508450,3274,LIME AND GYPSUM PRODUCTS,2010,4,327
ND,2532206235,-,TOTAL FOR ALL NORTH AMERICAN INDUSTRY CLASSIFICATION SYSTEM (NAICS) CODES,2010,1,..0
ND,662199,3279,OTHER NONMETALLIC MINERAL PRODUCTS,2010,4,327
ND,1091839489,33,"MANUFACTURING, PART 3",2010,2,31-33
ND,4461527,331,PRIMARY METAL MANUFACTURING,2010,3,331
ND,4106363,3311,IRON AND STEEL AND FERROALLOY,2010,4,331
ND,105112,3313,ALUMINA AND ALUMINUM AND PROCESSING,2010,4,331
ND,131398,3314,NONFERROUS METAL (EXCEPT ALUMINUM) AND PROCESSING,2010,4,331
ND,118654,3315,FOUNDRIES,2010,4,331
ND,17028729,332,"FABRICATED METAL PRODUCTS, NESOI",2010,3,332
ND,12000,3321,"CROWNS, CLOSURES, SEALS AND OTHER PACKING ACCESSORIES",2010,4,332
ND,1482716,3322,CUTLERY AND HANDTOOLS,2010,4,332
ND,7519760,3323,ARCHITECTURAL AND STRUCTURAL METALS,2010,4,332
ND,923182,3324,"BOILERS, TANKS, AND SHIPPING CONTAINERS",2010,4,332
ND,391623,3325,HARDWARE,2010,4,332
ND,488389,3326,SPRINGS AND WIRE PRODUCTS,2010,4,332
ND,832507,3327,"BOLTS, NUTS, SCREWS, RIVETS, WASHERS AND OTHER TURNED PRODUCTS",2010,4,332
ND,5378552,3329,OTHER FABRICATED METAL PRODUCTS,2010,4,332
ND,826508651,333,"MACHINERY, EXCEPT ELECTRICAL",2010,3,333
ND,757658876,3331,AGRICULTURE AND CONSTRUCTION  MACHINERY,2010,4,333
ND,4487814,3332,INDUSTRIAL MACHINERY,2010,4,333
ND,676280,3333,COMMERCIAL AND SERVICE INDUSTRY MACHINERY,2010,4,333
ND,1235772,3334,"VENTILATION, HEATING, AIR-CONDITIONING, AND COMMERCIAL REFRIGERATION EQUIPMENT",2010,4,333
ND,828534,3335,METALWORKING MACHINERY,2010,4,333
ND,9403106,3336,"ENGINES, TURBINES, AND POWER TRANSMISSION EQUIPMENT",2010,4,333
ND,52218269,3339,OTHER GENERAL PURPOSE MACHINERY,2010,4,333
ND,46305283,334,COMPUTER AND ELECTRONIC PRODUCTS,2010,3,334
ND,2991951,3341,COMPUTER EQUIPMENT,2010,4,334
ND,1416167,3342,COMMUNICATIONS EQUIPMENT,2010,4,334
ND,780832,3343,AUDIO AND VIDEO EQUIPMENT,2010,4,334
ND,14154067,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2010,4,334
ND,26931104,3345,"NAVIGATIONAL, MEASURING, ELECTROMEDICAL, AND CONTROL INSTRUMENTS",2010,4,334
ND,31162,3346,MAGNETIC AND OPTICAL MEDIA,2010,4,334
ND,26207558,335,"ELECTRICAL EQUIPMENT, APPLIANCES, AND COMPONENT",2010,3,335
ND,409601,3351,ELECTRIC LIGHTING EQUIPMENT,2010,4,335
ND,2060468,3352,"HOUSEHOLD APPLIANCES AND MISCELLANEOUS MACHINES, NESOI",2010,4,335
ND,19034417,3353,ELECTRICAL EQUIPMENT,2010,4,335
ND,4703072,3359,"ELECTRICAL EQUIPMENT AND COMPONENTS, NESOI",2010,4,335
ND,160307404,336,TRANSPORTATION EQUIPMENT,2010,3,NA
ND,50182337,3361,MOTOR VEHICLES,2010,4,3361-3363
ND,35173095,3362,MOTOR VEHICLE BODIES AND TRAILERS,2010,4,3361-3363
ND,36254996,3363,MOTOR VEHICLE PARTS,2010,4,3361-3363
ND,31450380,3364,AEROSPACE PRODUCTS AND PARTS,2010,4,NA
ND,1994430,3365,RAILROAD ROLLING STOCK,2010,4,NA
ND,3990989,3366,SHIPS AND BOATS,2010,4,NA
ND,1261177,3369,"TRANSPORTATION EQUIPMENT, NESOI",2010,4,"3364-3466,3369"
ND,6920100,337,FURNITURE AND FIXTURES,2010,3,337
ND,2936607,3371,HOUSEHOLD AND INSTITUTIONAL FURNITURE AND KITCHEN CABINETS,2010,4,337
ND,2294837,3372,OFFICE FURNITURE (INCLUDING FIXTURES),2010,4,337
ND,1688656,3379,"FURNITURE RELATED PRODUCTS, NESOI",2010,4,337
ND,4100237,339,MISCELLANEOUS MANUFACTURED COMMODITIES,2010,3,339
ND,406650,3391,MEDICAL EQUIPMENT AND SUPPLIES,2010,4,339
ND,3693587,3399,MISCELLANEOUS MANUFACTURED COMMODITIES,2010,4,339
ND,32334,51,PUBLISHERS' COMMODITIES,2010,2,51
ND,32334,511,"NEWSPAPERS, BOOKS & OTHER PUBLISHED MATTER, NESOI",2010,3,511
ND,32334,5112,"SOFTWARE, NESOI",2010,4,511
ND,12010476,91,WASTE AND SCRAP,2010,2,NA
ND,11334889,92,USED OR SECOND-HAND MERCHANDISE,2010,2,92
ND,703389,98,GOODS RETURNED TO CANADA (EXPORTS ONLY); U.S. GOODS RETURNED AND REIMPORTED ITEMS (IMPORTS ONLY),2010,2,NA
ND,3556671,99,OTHER SPECIAL CLASSIFICATION PROVISIONS,2010,2,NA
NE,845501653,11,AGRICULTURE AND LIVESTOCK PRODUCTS,2010,2,11
NE,840818979,111,AGRICULTURAL PRODUCTS,2010,3,111-112
NE,835703505,1111,OILSEEDS AND GRAINS,2010,4,111-112
NE,4761773,1112,VEGETABLES AND MELONS,2010,4,111-112
NE,15400,1113,FRUITS AND TREE NUTS,2010,4,111-112
NE,33828,1114,"MUSHROOMS, NURSERY AND RELATED PRODUCTS",2010,4,111-112
NE,304473,1119,OTHER AGRICULTURAL PRODUCTS,2010,4,111-112
NE,2328486,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2010,3,111-112
NE,1196318,1121,CATTLE,2010,4,111-112
NE,594816,1122,SWINE,2010,4,111-112
NE,173700,1124,"SHEEP, GOATS AND FINE ANIMAL HAIR",2010,4,111-112
NE,363652,1129,OTHER ANIMALS,2010,4,111-112
NE,2262537,113,"FORESTRY PRODUCTS, NESOI",2010,3,113-115
NE,1656706,1132,FORESTRY PRODUCTS,2010,4,113-115
NE,605831,1133,TIMBER AND LOGS,2010,4,113-115
NE,91651,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2010,3,113-115
NE,91651,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2010,4,113-115
NE,277914682,21,"OIL, GAS, MINERALS AND ORES",2010,2,21
NE,272631330,211,OIL AND GAS,2010,3,211
NE,272631330,2111,OIL AND GAS,2010,4,211
NE,5283352,212,MINERALS AND ORES,2010,3,212
NE,273509,2122,METAL ORES,2010,4,212
NE,5009843,2123,NONMETALLIC MINERALS,2010,4,212
NE,2049575804,31,"MANUFACTURING, PART1",2010,2,31-33
NE,4598594377,31-33,MANUFACTURED GOODS,2010,2,31-33
NE,1878077618,311,FOOD AND KINDRED PRODUCTS,2010,3,311-312
NE,69521231,3111,ANIMAL FOODS,2010,4,311-312
NE,159355480,3112,GRAIN AND OILSEED MILLING PRODUCTS,2010,4,311-312
NE,5840436,3113,SUGAR AND CONFECTIONERY PRODUCTS,2010,4,311-312
NE,25418080,3114,FRUIT AND VEGETABLE PRESERVES AND SPECIALTY FOODS,2010,4,311-312
NE,39019310,3115,DAIRY PRODUCTS,2010,4,311-312
NE,1502797699,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2010,4,311-312
NE,3752994,3118,BAKERY AND TORTILLA PRODUCTS,2010,4,311-312
NE,72372388,3119,"FOODS, NESOI",2010,4,311-312
NE,17551341,312,BEVERAGES AND TOBACCO PRODUCTS,2010,3,311-312
NE,17551341,3121,BEVERAGES,2010,4,311-312
NE,21466332,313,TEXTILES AND FABRICS,2010,3,313-314
NE,210908,3131,"FIBERS, YARNS, AND THREADS",2010,4,313-314
NE,20730134,3132,FABRICS,2010,4,313-314
NE,525290,3133,FINISHED AND COATED TEXTILE FABRICS,2010,4,313-314
NE,3248664,314,TEXTILE MILL PRODUCTS,2010,3,313-314
NE,1775563,3141,TEXTILE FURNISHINGS,2010,4,313-314
NE,1473101,3149,OTHER TEXTILE PRODUCTS,2010,4,313-314
NE,1936827,315,APPAREL AND ACCESSORIES,2010,3,315-316
NE,13320,3151,KNIT APPAREL,2010,4,315-316
NE,1584430,3152,APPAREL,2010,4,315-316
NE,339077,3159,APPAREL ACCESSORIES,2010,4,315-316
NE,127295022,316,LEATHER AND ALLIED PRODUCTS,2010,3,315-316
NE,126082119,3161,LEATHER AND HIDE TANNING,2010,4,315-316
NE,356622,3162,FOOTWEAR,2010,4,315-316
NE,856281,3169,OTHER LEATHER PRODUCTS,2010,4,315-316
NE,590248783,32,"MANUFACTURING, PART 2",2010,2,31-33
NE,5331114,321,WOOD PRODUCTS,2010,3,321
NE,4285341,3211,SAWMILL AND WOOD PRODUCTS,2010,4,321
NE,643813,3212,"VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",2010,4,321
NE,401960,3219,OTHER WOOD PRODUCTS,2010,4,321
NE,18633713,322,PAPER,2010,3,322
NE,9945479,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2010,4,322
NE,8688234,3222,CONVERTED PAPER PRODUCTS,2010,4,322
NE,4888987,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2010,3,323
NE,4888987,3231,"PRINTED MATTER AND RELATED PRODUCT, NESOI",2010,4,323
NE,1298477,324,PETROLEUM AND COAL PRODUCTS,2010,3,324
NE,1298477,3241,PETROLEUM AND COAL PRODUCTS,2010,4,324
NE,470923795,325,CHEMICALS,2010,3,325
NE,93903727,3251,BASIC CHEMICALS,2010,4,325
NE,30930985,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2010,4,325
NE,67210826,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2010,4,325
NE,266127337,3254,PHARMACEUTICALS AND MEDICINES,2010,4,325
